frame,atom,fx,fy,fz,REF_fx,REF_fy,REF_fz
29,9,0.01105503,0.17793446,0.00260254,-0.00294,0.21943,0.00611
29,10,0.01105459,-0.17792697,0.00260209,-0.00296,-0.21943,0.00613
29,11,-0.01105459,0.17792697,0.00260209,0.00299,0.21948,0.00449
30,0,-0.02374836,-0.01213259,-0.00132706,-0.01825,-0.01528,-0.00461
30,1,0.00136707,0.02663289,-0.00132706,0.00394,0.02053,-0.00452
30,2,0.02238129,-0.01450041,-0.00132706,0.01739,-0.0012,-0.00479
30,3,0.02312919,0.01184146,0.00132706,0.01711,0.01586,0.00461
30,4,-0.00130961,-0.02595111,0.00132706,-0.0028,-0.01926,0.00451
30,5,-0.02181958,0.01410975,0.00132706,-0.01739,-0.00065,0.0048
31,0,-0.0007762,-0.09052004,0.06201896,0.00239,-0.08303,0.05034
31,1,-0.0007762,0.09052004,-0.06201896,0.00239,0.08304,-0.05039
31,2,-0.0007762,0.06201896,0.09052004,0.00237,0.05034,0.08302
31,3,-0.0007762,-0.06201896,-0.09052004,0.00237,-0.05036,-0.08304
31,4,0.0007762,-0.06069309,0.04696778,-0.00238,-0.05801,0.03628
31,5,0.0007762,0.06069309,-0.04696778,-0.00238,0.05802,-0.03621
31,6,0.0007762,0.04696778,0.06069309,-0.00238,0.03622,0.05802
31,7,0.0007762,-0.04696778,-0.06069309,-0.00237,-0.03623,-0.05803
32,0,-0.04994117,0.01807605,-0.08398236,0.03451,-0.0433,-0.164
32,1,0.04994117,0.01807605,-0.08398236,-0.03451,-0.0433,-0.16399
32,2,-0.00311257,0.05887241,-0.09050729,0.04763,-0.00389,-0.11762
32,3,0.00311257,0.05887241,-0.09050729,-0.04764,-0.00389,-0.11763
32,4,-0.00291251,0.11142457,-0.00049075,-0.04628,0.15387,0.1135
32,5,0.00291251,0.11142457,-0.00049075,0.04628,0.15387,0.1135
32,6,0.12185338,-0.02630295,0.16128558,0.03783,0.05289,0.20527
32,7,-0.12185338,-0.02630295,0.16128558,-0.03782,0.05291,0.20526
32,8,0.02992528,-0.16207009,0.01369482,-0.02329,-0.15959,-0.03715
32,9,-0.02992528,-0.16207009,0.01369482,0.02329,-0.15959,-0.03715
33,0,0.00480695,-0.10091624,0.08243499,0.02661,0.04727,0.05416
33,1,-0.00049767,0.1208334,-0.06056043,-0.01907,-0.0247,-0.0275
33,2,-0.00222991,-0.04647258,0.09454936,0.0206,0.07533,0.07124
33,3,0.01383278,-0.0033248,0.05387977,0.02078,-0.10914,0.18278
33,4,0.01020322,0.05534737,-0.10296349,-0.01294,-0.06574,-0.08916
33,5,-0.00776202,0.01426085,0.06270095,-0.00198,-0.10851,0.1882
33,6,-0.01255211,-0.00101318,-0.06219732,-0.02232,0.11034,-0.19601
33,7,-0.00580125,-0.03871481,-0.06784385,-0.01169,0.07515,-0.18373
34,0,0.00233914,0.0008507,-0.00148447,0.00176,0.00124,-0.00273
34,1,0.00233914,-0.0008507,-0.00148447,0.00176,-0.00124,-0.00273
34,2,-0.00278568,-0.0006861,-0.00628991,-0.00392,-0.00118,-0.00658
34,3,-0.00278568,0.0006861,-0.00628991,-0.00389,0.00118,-0.00657
34,4,0.00097498,0.00068832,-0.0004432,0.00092,0.00091,-0.00037
34,5,0.00097498,-0.00068832,-0.0004432,0.00089,-0.00091,-0.00034
34,6,-0.00153811,-0.00040294,-0.00440408,-0.00195,-0.00085,-0.00372
34,7,-0.00153811,0.00040294,-0.00440408,-0.00194,0.00085,-0.00373
34,8,-0.00321613,0.00087661,0.00147701,-0.0024,0.00142,0.00201
34,9,-0.00321613,-0.00087661,0.00147701,-0.00238,-0.00142,0.00201
34,10,0.00095791,-0.00076448,0.00400406,0.0015,-0.00101,0.0041
34,11,0.00095791,0.00076448,0.00400406,0.0015,0.00101,0.00413
34,12,0.00326789,0.00064033,0.0071406,0.00408,0.00097,0.00724
34,13,0.00326789,-0.00064033,0.0071406,0.00408,-0.00097,0.00726
35,0,-0.02155272,0.02096554,0.020679,-0.03191,0.00456,0.03249
35,1,0.01740272,-0.01772953,0.02672225,0.03617,-0.02354,0.01528
35,2,0.02573758,0.0247186,-0.00765623,0.01248,0.04063,-0.01699
35,3,0.00274287,-0.01211791,-0.01667584,-0.00951,-0.00282,-0.01122
35,4,-0.01191235,-0.00028022,-0.01704346,-0.0069,-0.01161,-0.00645
35,5,-0.0124181,-0.01555649,-0.00602571,-0.00033,-0.00722,-0.01311
36,0,-0.03244649,0.00678954,0.03615572,0.01541,0.02357,-0.08293
36,1,-0.00039916,0.02967702,-0.03905392,0.02637,-0.07985,0.02457
36,2,0.02889577,-0.03964225,0.00024679,-0.07223,0.03183,0.03796
36,3,0.21575695,-0.09171186,0.03162351,0.28341,-0.24049,0.17162
36,4,-0.04277176,0.07217586,0.22119702,-0.17338,0.22744,0.29297
36,5,0.06118884,0.20743463,-0.09588376,0.18447,0.24935,-0.26722
36,6,-0.10336192,-0.08293502,-0.06926831,-0.19501,-0.15645,-0.13068
36,7,-0.12686223,-0.10178793,-0.08501705,-0.06903,-0.05539,-0.04628
37,0,-0.0001339,0.00143828,-0.02712402,-0.0001,-0.01253,-0.11399
37,1,-0.0001339,-0.00143828,0.02712402,-0.00011,0.01255,0.11398
37,2,-0.0001339,0.00143828,0.02712402,-0.0001,-0.01255,0.11402
37,3,-0.0001339,-0.00143828,-0.02712402,-0.00011,0.01253,-0.11399
37,4,0.0002678,-0.0,0.02713156,0.00022,-9e-05,0.00266
37,5,0.0002678,0.0,-0.02713156,0.00021,8e-05,-0.00269
38,0,-0.12020665,0.04781159,-0.2132073,-0.09302,0.0416,-0.20933
38,1,-0.12019498,-0.04779123,0.21320513,-0.09286,-0.04123,0.20989
38,2,-0.12019547,-0.04779127,-0.21320274,-0.09285,-0.04123,-0.20987
38,3,-0.12020714,0.04781162,0.21320491,-0.09302,0.04162,0.20932
38,4,0.1202054,0.02416028,0.19931797,0.093,0.01638,0.19137
38,5,0.12019604,-0.02418063,-0.19931956,0.09287,-0.01677,-0.19084
38,6,0.12019671,-0.02418084,0.19932011,0.09288,-0.01675,0.19083
38,7,0.12020607,0.02416049,-0.19931852,0.093,0.01639,-0.19137
39,0,-0.06534807,-0.03719272,-0.02050096,-0.06265,-0.0282,-0.00018
39,1,0.05915385,0.04641645,0.02050094,0.04981,0.04733,0.00018
39,2,-0.07561659,-0.01880391,-0.00726219,-0.07705,-0.0361,0.00218
39,3,0.04601763,0.06287952,0.00726221,0.06257,0.05767,-0.00219
39,4,0.02162427,-0.02414634,0.00101268,0.03754,-0.00431,0.0089
39,5,0.01416891,-0.029153,-0.00101269,-0.01022,-0.03638,-0.00889
40,0,-0.00022046,0.01398884,0.01085119,0.00442,0.01632,0.00755
40,1,-0.00022046,-0.01398884,-0.01085119,0.00526,-0.01634,-0.00622
40,2,-0.00022046,-0.01398884,0.01085119,0.00622,-0.01604,0.0076
40,3,-0.00022046,0.01398884,-0.01085119,0.00528,0.017,-0.00883
40,4,0.00822721,0.02085276,-0.00195429,-0.00683,0.05711,0.00166
40,5,0.00822721,-0.02085276,0.00195429,-0.00658,-0.05735,-0.00323
40,6,0.00822721,-0.02085276,-0.00195426,-0.00801,-0.05773,0.00357
40,7,0.00822721,0.02085276,0.00195426,-0.00853,0.05784,-0.00277
40,8,-0.0160135,-0.02047348,-2e-08,0.00415,0.01799,-0.00068
40,9,-0.0160135,0.02047348,2e-08,0.00461,-0.01879,0.00135
41,0,0.02421724,-0.00207303,-0.09476386,0.01478,-0.00331,-0.02338
41,1,-0.01030839,0.02200928,-0.09476378,-0.00211,0.01319,-0.02347
41,2,-0.01390112,-0.01993167,-0.09476245,-0.00899,-0.00888,-0.02224
41,3,0.01260092,0.02100481,0.09469569,0.00552,0.01236,0.01893
41,4,-0.02449266,0.00041033,0.09469609,-0.016,0.00094,0.01997
41,5,0.0118859,-0.0214186,0.09469546,0.00625,-0.01339,0.01971
41,6,1.63e-06,8.9e-07,-0.09605191,0.00021,0.00125,-0.02465
41,7,-3.53e-06,-2.01e-06,0.09625476,0.00034,-0.00217,0.03514
42,0,0.01928407,-0.03470637,0.00715552,0.02086,-0.04216,-0.05001
42,1,0.01928186,0.02352395,0.02648402,0.01964,-0.02264,0.06204
42,2,0.01928331,0.0111546,-0.03361803,0.02235,0.06562,-0.01024
42,3,-0.02687764,-0.04574156,0.01587546,-0.01829,-0.042,-0.02793
42,4,-0.02688078,0.03662733,0.03166696,-0.01962,-0.0035,0.05094
42,5,-0.02687842,0.0091078,-0.04755291,-0.0163,0.04684,-0.02088
42,6,-0.0091658,-0.03958832,0.01765289,-0.01475,-0.0123,0.04947
42,7,-0.00916842,0.03508305,0.02545725,-0.01311,0.04826,-0.01534
42,8,-0.0091674,0.00451028,-0.04311815,-0.0156,-0.03725,-0.03557
42,9,-0.02851004,-0.01059452,-0.02972716,-0.00107,-0.05049,-0.01558
42,10,-0.02851565,-0.02045,0.02404303,0.00026,0.01207,0.05067
42,11,-0.0285107,0.03104086,0.00568215,0.00173,0.03771,-0.03716
42,12,0.01445196,0.00263035,-0.06610084,-0.01042,-0.048,-0.04587
42,13,0.01445272,-0.05856121,0.03076821,-0.00909,-0.01586,0.0636
42,14,0.01445671,0.05593339,0.03533073,-0.00756,0.06262,-0.01955
42,15,0.03082155,-0.02105936,0.01059809,0.02034,-0.01484,-0.02492
42,16,0.03082472,0.01972843,0.01294,0.01866,-0.01434,0.02562
42,17,0.03081795,0.00136129,-0.02353721,0.02194,0.03027,0.00074
43,0,0.11321831,0.09406973,0.02920456,0.06567,-0.00435,-0.11677
43,1,-0.11321611,-0.09406969,0.0292044,-0.06567,0.00436,-0.11677
43,2,-0.11321836,0.09406762,0.02920435,-0.06464,-0.00604,-0.11638
43,3,0.11321706,-0.09406763,0.02920458,0.06464,0.00604,-0.11638
43,4,0.01585508,0.03428933,-0.04167486,-0.00914,0.03697,0.10941
43,5,-0.01584918,-0.03428936,-0.04167459,0.00914,-0.03696,0.10941
43,6,-0.01585631,0.03428952,-0.04167607,0.0076,0.04072,0.10716
43,7,0.0158497,-0.03428957,-0.04167607,-0.00759,-0.04072,0.10716
43,8,-0.07891926,-0.0778356,-0.00244799,0.00421,0.05668,0.10446
43,9,0.07891809,0.0778356,-0.00244793,-0.00421,-0.05668,0.10446
43,10,0.07891882,-0.07783341,-0.00244805,-0.00451,0.05865,0.10326
43,11,-0.07891794,0.07783341,-0.00244803,0.00452,-0.05866,0.10326
43,12,-0.0400883,0.03251316,0.02137939,0.00825,0.0172,-0.13049
43,13,0.04009153,-0.0325132,0.02137971,-0.00825,-0.0172,-0.13048
43,14,0.04008856,0.03251328,0.02138059,-0.00683,0.01261,-0.12829
43,15,-0.04009156,-0.03251326,0.02138092,0.00682,-0.01261,-0.12829
43,16,9.17e-06,0.05188662,0.03082365,-0.00596,0.01098,0.02562
43,17,-9.17e-06,-0.05188649,0.030824,0.00596,-0.01098,0.02561
43,18,-1.4e-07,-6e-08,-0.08749255,-0.0,0.0,0.08404
44,0,-0.00352252,0.14421016,-0.00989697,-0.04098,0.12683,0.02143
44,1,-0.14424059,-0.00187643,0.00989676,-0.12827,0.03619,-0.02143
44,2,-0.14424092,-0.00187681,-0.00989694,-0.12825,0.03621,0.02139
44,3,-0.00352308,0.14420961,0.00989671,-0.04099,0.12682,-0.02139
44,4,0.14776334,-0.1423335,2.2e-07,0.16926,-0.16303,-0.0
44,5,0.14776377,-0.14233302,2.1e-07,0.16923,-0.16301,0.0
45,0,-0.01309645,-6.448e-05,-0.02735125,0.01544,0.00127,-0.02102
45,1,-0.01308278,6.429e-05,0.02734429,0.01545,-0.00129,0.021
45,2,0.01308278,-6.429e-05,0.02734429,-0.01545,0.00129,0.021
45,3,0.01309645,6.448e-05,-0.02735125,-0.01544,-0.00126,-0.02102
45,4,-0.03207197,-0.07821661,-0.00205315,-0.00298,-0.07402,-0.003
45,5,-0.03206056,0.07821631,0.0020601,-0.00297,0.07401,0.00302
45,6,0.03206056,-0.07821631,0.0020601,0.00298,-0.07402,0.00303
45,7,0.03207197,0.07821661,-0.00205315,0.00297,0.07403,-0.00299
46,0,0.02825474,-0.05267735,-0.13780413,-0.16801,0.06509,-0.04024
46,1,-0.05475744,-0.13935983,0.01196315,0.07827,-0.02605,-0.16517
46,2,-0.13455718,0.01759753,-0.06440086,-0.03221,-0.1711,0.06136
46,3,0.02783048,-0.12818307,-0.04023577,0.00433,-0.0204,-0.14796
46,4,-0.12999382,-0.04159842,0.01398986,-0.02068,-0.14763,-0.0101
46,5,-0.03111782,0.02543198,-0.1311831,-0.14551,-0.00728,-0.03315
46,6,-0.009627,0.03758437,0.24742662,0.11979,0.03157,0.32454
46,7,0.03823837,0.24707163,0.01482878,0.02193,0.31275,0.14953
46,8,0.24324495,0.00977596,0.05885581,0.31002,0.14493,0.05954
46,9,0.14125814,0.00115923,0.01184354,-0.0265,-0.03436,0.05077
46,10,-0.01009873,-0.00039039,0.14139789,-0.03215,0.0531,-0.02464
46,11,0.00041538,0.14174042,0.00217464,0.05551,-0.02216,-0.02985
46,12,-0.0036843,-0.0039911,-0.00435291,-0.06022,-0.06522,-0.07112
46,13,-0.10540579,-0.11416097,-0.12450352,-0.10457,-0.11323,-0.12351
47,0,-0.0,0.04693007,-0.09764798,1e-05,0.03774,-0.15963
47,1,-0.0,-0.04693007,0.09764798,1e-05,-0.03776,0.15965
47,2,0.0,0.04693007,0.09764798,2e-05,0.03773,0.15985
47,3,0.0,-0.04693007,-0.09764798,2e-05,-0.03776,-0.15986
47,4,0.0,-0.0,0.0,-1e-05,3e-05,-1e-05
47,5,-0.0,-0.0,0.0,-3e-05,1e-05,-0.0
48,0,0.01047701,-0.00832269,0.00151399,0.01824,-0.01133,0.00294
48,1,-0.00650594,-0.0006141,-0.00124057,-0.01477,0.00208,-0.00297
48,2,-0.00063589,0.01007081,-0.00124004,-0.01065,0.01441,-0.00289
48,3,-0.00810943,0.00149524,0.00082983,-0.01675,0.00459,-0.00018
48,4,0.00368479,0.00150501,0.00094665,0.013,-0.00191,0.00282
48,5,0.00108945,-0.00413428,-0.00080985,0.01092,-0.00785,0.00028
49,0,0.01577974,0.00715218,-0.0035219,0.01197,0.01711,-0.0138
49,1,-0.03257441,-0.01869842,0.01761188,-0.0272,-0.01201,0.02605
49,2,0.00012387,0.00889899,0.02844185,-0.00032,-0.00239,0.02654
49,3,0.01569012,0.03080537,-0.01487596,0.01015,0.04346,-0.02332
49,4,0.01315102,-0.00341826,-0.03916269,0.01273,-0.00556,-0.03769
49,5,-0.00844429,0.00047079,0.00969656,-0.005,-0.00298,0.01742
49,6,-0.00372605,-0.02521064,0.00181025,-0.00233,-0.03763,0.0048
50,0,0.16476881,0.03912254,0.18157579,0.18357,0.02984,0.18094
50,1,-0.04850387,-0.16225245,0.18157822,-0.04534,-0.17229,0.18872
50,2,-0.11626263,0.12313486,0.18156747,-0.12964,0.13638,0.1862
50,3,0.0136347,-0.05128018,0.18484713,0.03388,-0.07328,0.19014
50,4,-0.05122987,0.01383322,0.18484844,-0.06677,0.01005,0.17973
50,5,0.03759896,0.03744142,0.18485705,0.03496,0.06137,0.17889
50,6,-0.03067452,-0.0519788,-0.09619605,-0.01691,-0.02287,-0.0944
50,7,-0.02967391,0.05254711,-0.09619641,-0.0198,0.03328,-0.08681
50,8,0.06034323,-0.00057547,-0.09620141,0.03844,-0.00887,-0.09495
50,9,0.06328562,-0.03005395,-0.27022917,0.08426,-0.04578,-0.27179
50,10,-0.05767216,-0.03977751,-0.27022795,-0.09487,-0.04228,-0.28483
50,11,-0.00561434,0.0698392,-0.27022311,-0.00177,0.09444,-0.27184
51,0,-0.00100679,-0.08096348,0.05874752,-0.00127,0.02024,0.06134
51,1,-0.00100679,0.08096348,-0.05874752,-0.00127,-0.02023,-0.06125
51,2,-0.00100679,0.08096348,0.05874752,-0.00127,-0.02018,0.06128
51,3,-0.00100679,-0.08096348,-0.05874752,-0.00127,0.02016,-0.06137
51,4,0.00100679,-0.05092359,0.08667455,0.00127,-0.06232,0.09379
51,5,0.00100679,0.05092359,-0.08667455,0.00127,0.06238,-0.0938
51,6,0.00100679,0.05092359,0.08667455,0.00127,0.06229,0.09377
51,7,0.00100679,-0.05092359,-0.08667455,0.00127,-0.06235,-0.09378
52,0,-0.00463658,0.00400209,-0.00927717,-0.00254,0.00313,-0.00974
52,1,0.00578406,0.00201463,-0.00929154,0.01307,0.00043,-0.0095
52,2,-0.00115281,-0.00601633,-0.00928495,0.00327,-0.0115,-0.01
52,3,0.00250366,-0.00067386,0.00929147,0.00106,0.00013,0.00983
52,4,-0.00183126,-0.00182929,0.00927712,-0.00954,-0.00085,0.00997
52,5,-0.00066707,0.00250276,0.00928507,-0.00533,0.00866,0.00943
53,0,-0.00188519,0.00132699,0.00145486,-0.0046,0.00321,0.00346
53,1,-0.00188519,-0.00132699,-0.00145486,-0.0046,-0.0032,-0.00345
53,2,-0.00188519,-0.00145486,0.00132699,-0.0046,-0.00343,0.00319
53,3,-0.00188519,0.00145486,-0.00132699,-0.00462,0.00344,-0.00319
53,4,0.00188519,-0.00074355,-0.00273088,0.00462,0.00121,-0.00058
53,5,0.00188519,0.00074355,0.00273088,0.00462,-0.00124,0.00057
53,6,0.00188519,0.00273088,-0.00074355,0.00458,0.0006,0.00121
53,7,0.00188519,-0.00273088,0.00074355,0.0046,-0.00059,-0.00122
54,0,-0.02908701,0.02550622,-0.02202086,-0.05098,0.03663,-0.03586
54,1,-0.03616231,0.01374969,-0.02202375,-0.05624,0.02789,-0.03591
54,2,-0.04259468,0.02993723,-0.03164997,-0.06149,0.0409,-0.04437
54,3,-0.04641449,0.02362297,-0.03164745,-0.06496,0.03519,-0.04428
54,4,0.0376646,-0.02673859,0.02556315,0.05763,-0.04014,0.03994
54,5,0.04126647,-0.02075399,0.0255605,0.06242,-0.0321,0.04001
54,6,0.03902726,-0.02495094,0.0230182,0.05641,-0.03577,0.03653
54,7,0.04032526,-0.02279908,0.02302025,0.05801,-0.03307,0.03661
54,8,0.04634498,-0.02017333,0.03248827,0.06433,-0.03287,0.04435
54,9,0.03954956,-0.03150432,0.03248487,0.05918,-0.04142,0.04434
54,10,-0.04631273,0.02482402,-0.02739514,-0.06451,0.03343,-0.04071
54,11,-0.04360691,0.02928012,-0.02739807,-0.05978,0.04133,-0.04066
55,0,0.02933426,0.03078301,0.00092804,-0.01777,-0.06444,0.00314
55,1,0.01199621,-0.04080055,0.00092824,-0.0379,0.04777,0.00464
55,2,-0.04131967,0.0100113,0.00092784,0.06043,0.02516,0.0046
55,3,-0.02928937,-0.04507979,-0.01510121,0.02332,0.04251,-0.0138
55,4,-0.02439128,0.04790057,-0.01510142,0.01741,-0.04242,-0.0139
55,5,0.0536911,-0.00282681,-0.01510103,-0.04514,-0.00838,-0.0139
55,6,-1.067e-05,6.16e-06,0.00210901,-0.00016,-2e-05,-0.01304
55,7,-1.058e-05,6.1e-06,0.04041053,-0.0002,-0.00018,0.04225
56,0,0.00393255,-0.15241162,-0.0369175,0.00429,-0.01299,-0.24244
56,1,0.00393255,0.15241162,0.0369175,0.00427,0.01301,0.24247
56,2,0.00250539,0.07956303,-0.07549955,0.00288,-0.19185,0.23007
56,3,0.00250539,-0.07956303,0.07549955,0.0029,0.19185,-0.23012
56,4,-0.00643794,0.08979894,-0.06883473,-0.00717,-0.06888,-0.0264
56,5,-0.00643794,-0.08979894,0.06883473,-0.00717,0.06887,0.02642
57,0,-0.09539014,-0.02774144,0.04090037,-0.17022,-0.03644,0.01246
57,1,-0.09539014,0.02774144,-0.04090037,-0.17022,0.03643,-0.01245
57,2,-0.09539014,-0.04090037,-0.02774144,-0.17037,-0.01247,-0.03643
57,3,-0.09539014,0.04090037,0.02774144,-0.1704,0.01247,0.03644
57,4,0.09539014,0.03090989,0.11412601,0.17041,0.02602,0.067
57,5,0.09539014,-0.03090989,-0.11412601,0.17041,-0.02601,-0.067
57,6,0.09539014,-0.11412601,0.03090989,0.17019,-0.06701,0.02602
57,7,0.09539014,0.11412601,-0.03090989,0.17021,0.067,-0.02603
58,0,0.06229803,0.04832562,0.04482167,0.0691,0.07048,0.04293
58,1,0.06702087,0.04733143,0.03857374,0.07112,0.05333,0.06066
58,2,0.06209533,0.05349448,0.03883204,0.08523,0.05186,0.04037
58,3,-0.09252276,0.00116263,-0.05785245,-0.09856,-0.01549,-0.06389
58,4,-0.07738292,-0.07590858,0.01250344,-0.08778,-0.07951,-0.00264
58,5,-0.02150855,-0.07440559,-0.07687844,-0.03912,-0.08067,-0.07744
59,0,-0.00500331,0.02008011,0.03217938,-0.02713,0.01069,0.04686
59,1,-0.01255464,0.00347639,-0.02581137,0.01025,0.03431,-0.06048
59,2,-0.01304548,-0.03869073,0.01729952,-0.04827,-0.0488,0.06785
59,3,0.00551017,0.01954824,0.00677274,0.0235,0.03647,-0.00257
59,4,0.02797512,-0.02532136,0.01944731,0.02852,-0.04938,0.03323
59,5,-0.00288186,0.02090736,-0.04988758,0.01314,0.0167,-0.08489
60,0,0.02573043,0.00488814,-0.21002151,0.03053,0.01969,-0.26696
60,1,-0.02573043,0.00488814,0.21002151,-0.03053,0.01966,0.26694
60,2,0.02892999,-0.07678109,0.06345234,0.03002,-0.09176,0.05657
60,3,-0.02892999,-0.07678109,-0.06345234,-0.03002,-0.09176,-0.05654
60,4,-0.01909901,0.10189261,-0.05800383,-0.01167,0.10685,-0.09736
60,5,0.01909901,0.10189261,0.05800383,0.01167,0.10682,0.09735
60,6,0.01006319,-0.02999965,0.01159433,0.0109,-0.03475,0.05813
60,7,-0.01006319,-0.02999965,-0.01159433,-0.01091,-0.03476,-0.05813
61,0,-0.00336935,0.02733348,-0.00529777,-0.0028,0.03739,-0.02285
61,1,0.00336935,-0.00638722,-0.02709972,0.00278,0.00551,-0.04344
61,2,-0.00336935,-0.00638721,-0.02709972,-0.00288,0.00554,-0.04338
61,3,0.00336935,0.02733348,-0.00529777,0.0029,0.03731,-0.02285
61,4,0.00140335,0.03012575,-0.03968266,-0.00286,0.02153,-0.06958
61,5,-0.00140335,0.02382209,-0.04375819,0.00283,0.05465,-0.04825
61,6,0.00140335,0.02382209,-0.04375819,-0.00284,0.05463,-0.04829
61,7,-0.00140335,0.03012575,-0.03968266,0.00287,0.02159,-0.06959
61,8,0.00257182,-0.04992071,0.01245931,0.0042,-0.05484,0.02091
61,9,-0.00257182,0.0091271,0.05063601,-0.00422,0.00341,0.05862
61,10,0.00257182,0.0091271,0.05063601,0.00424,0.00339,0.05853
61,11,-0.00257182,-0.04992071,0.01245931,-0.00423,-0.05475,0.02088
61,12,-0.00106423,-0.0341005,0.05274302,0.00038,-0.06765,0.10466
61,13,0.00106423,-0.0341005,0.05274302,-0.00038,-0.06771,0.10462
62,0,-0.15236678,-0.27000477,0.30343941,-0.14528,-0.32515,0.25942
62,1,0.15236511,-0.27000408,0.30343964,0.14536,-0.32261,0.25953
62,2,-0.08471628,0.12384857,-0.10924727,-0.11792,0.13174,-0.09317
62,3,0.08471612,0.12384945,-0.10924777,0.11794,0.13202,-0.0925
62,4,-0.06459856,0.04222679,0.57308681,-0.09823,0.00868,0.52194
62,5,0.06459855,0.04222691,0.5730866,0.09837,0.00934,0.52515
62,6,0.09695706,-0.24456157,-0.23104053,0.12692,-0.24453,-0.23494
62,7,-0.09695675,-0.24456212,-0.23104076,-0.12774,-0.24492,-0.23413
62,8,0.19358332,0.04683811,-0.29689404,0.23767,0.07788,-0.24869
62,9,-0.19358319,0.04683791,-0.29689398,-0.23713,0.07649,-0.24802
62,10,-0.13647981,0.17470219,-0.4595435,-0.1382,0.20753,-0.46244
62,11,0.13648083,0.17470242,-0.45954316,0.13826,0.20705,-0.46333
62,12,0.24443488,0.12695004,0.22019968,0.22345,0.14349,0.25658
62,13,-0.24443449,0.12695012,0.22019887,-0.22346,0.14299,0.25461
63,0,-0.06829075,-0.03610972,-0.1203322,-0.07492,-0.02421,-0.1127
63,1,0.00286563,0.07719696,-0.12033388,0.01779,0.077,-0.11277
63,2,0.06541512,-0.04108032,-0.12035441,0.06109,-0.05484,-0.11229
63,3,0.07693349,-0.015308,0.1203536,0.07984,-0.00168,0.11273
63,4,-0.05171667,-0.0589723,0.12033352,-0.04284,-0.06797,0.11272
63,5,-0.02520684,0.07427338,0.12033337,-0.04096,0.0717,0.11231
64,0,-0.02186421,0.01453828,-0.02477011,-0.03501,0.01235,-0.02919
64,1,-0.02186421,-0.01453828,-0.02477011,-0.03499,-0.01235,-0.0292
64,2,0.00216933,-0.0145176,-0.0268764,0.00075,-0.01193,-0.02959
64,3,0.00216933,0.0145176,-0.0268764,0.00076,0.01193,-0.02959
64,4,0.01969489,-0.01449905,0.05164652,0.03425,-0.01159,0.05879
64,5,0.01969489,0.01449905,0.05164652,0.03424,0.01159,0.05878
65,0,-0.01320509,0.05687188,-0.05291737,-0.03514,0.05006,-0.04211
65,1,0.01320544,0.07223749,-0.02850658,0.03515,0.05958,-0.02704
65,2,-0.00115613,-0.05392044,0.04038634,-0.00717,-0.03472,0.0445
65,3,0.00115332,-0.05967219,0.03126089,0.00716,-0.05513,0.01215
65,4,0.0073452,0.07732055,-0.00874103,0.00373,0.08054,0.02098
65,5,-0.00734585,0.04121006,-0.06600624,-0.00373,0.01576,-0.08172
65,6,-0.01226925,-0.07438867,0.03055628,-0.02131,-0.07473,0.01015
65,7,0.01227237,-0.05965868,0.05396772,0.02131,-0.04137,0.06309
66,0,-0.0157321,0.04732776,0.00327449,0.0011,0.05454,-0.04375
66,1,-0.01571807,-0.04732766,-0.00327416,0.00446,-0.0543,0.04363
66,2,-0.01574362,-0.00327397,0.04732771,0.0041,0.04317,0.05408
66,3,-0.01571641,0.00327437,-0.0473275,0.00142,-0.04523,-0.05435
66,4,-0.00593644,-0.25100856,0.00319553,-0.03291,-0.23282,-0.02867
66,5,-0.00593749,0.25100895,-0.00319517,-0.03335,0.2337,0.02729
66,6,-0.00593628,-0.00319591,-0.25100895,-0.03409,0.02737,-0.23215
66,7,-0.00593546,0.00319517,0.25100895,-0.03268,-0.02725,0.23296
66,8,0.02165574,-0.04255931,-0.0059508,0.03236,-0.0413,-0.07591
66,9,0.02167985,0.04255959,0.00595039,0.02862,0.04289,0.0765
66,10,0.02166593,0.00595047,-0.04255979,0.03063,0.07604,-0.04111
66,11,0.02165435,-0.00595089,0.0425593,0.03032,-0.07681,0.04148
67,0,0.00200433,-0.00264582,-0.03202578,0.05392,-0.01718,-0.04804
67,1,-0.00200224,-0.00265469,-0.03203108,-0.05402,-0.01999,-0.03563
67,2,-0.03229618,-0.00680541,0.04277412,0.00066,-0.00322,0.04961
67,3,0.03228965,-0.00680385,0.04277038,9e-05,0.01075,0.05084
67,4,-0.00793508,0.00945604,-0.01074649,0.01311,0.01404,-0.0028
67,5,0.00793951,0.00945372,-0.01074115,-0.01376,0.01561,-0.01398
68,0,0.09555782,0.01099567,0.01482258,0.18558,0.01837,0.12932
68,1,-0.09555782,-0.01099567,-0.01482258,-0.18558,-0.01837,-0.12932
68,2,0.01284133,-0.01965845,0.00137542,0.0249,-0.04976,-0.00164
68,3,-0.01284133,0.01965845,-0.00137542,-0.0249,0.04976,0.00164
68,4,0.02186881,0.00698839,-0.03102982,0.05221,0.02245,0.06652
68,5,-0.02186881,-0.00698839,0.03102982,-0.05221,-0.02244,-0.06652
68,6,-0.0,-0.0,0.0,0.0,-0.0,-0.0
69,0,0.07885251,0.09779637,0.25938975,0.11993,0.06467,0.21985
69,1,0.07885803,-0.09779624,-0.25938873,0.11984,-0.06464,-0.21983
69,2,0.09321975,-0.02638021,0.23349755,0.09346,-0.05358,0.16256
69,3,0.09322571,0.02637966,-0.2334971,0.09328,0.05353,-0.16258
